,Academic Yr,Degree Level Desc,Degree Desc,College/School,Division,Department,Major,MajorShort,STEM Flag,Entry Status Desc,Residency Status Desc,Gender,Ethnicity,Headcount
12361,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Genetics & Plant Biology,Gen & Plant Bio,1,Freshman,Out-of-State Domestic,Female,Asian/Pacific Islander,1
12362,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Genetics & Plant Biology,Gen & Plant Bio,1,Freshman,Out-of-State Domestic,Female,Underrepresented Minority,1
12363,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Genetics & Plant Biology,Gen & Plant Bio,1,Freshman,Out-of-State Domestic,Male,Underrepresented Minority,1
12364,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Genetics & Plant Biology,Gen & Plant Bio,1,Freshman,Out-of-State Domestic,Male,White/Other,1
12365,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Genetics & Plant Biology,Gen & Plant Bio,1,Other,Out-of-State Domestic,Male,Underrepresented Minority,1
12366,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Genetics & Plant Biology,Gen & Plant Bio,1,Transfer,CA Resident,Male,Underrepresented Minority,2
12367,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Genetics & Plant Biology,Gen & Plant Bio,1,Transfer,CA Resident,Male,White/Other,2
12368,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,CA Resident,Female,Asian/Pacific Islander,10
12369,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,CA Resident,Female,Underrepresented Minority,1
12370,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,CA Resident,Female,White/Other,5
12371,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,CA Resident,Male,Asian/Pacific Islander,6
12372,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,CA Resident,Male,Underrepresented Minority,3
12373,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,CA Resident,Male,White/Other,4
12374,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,International,Female,International,1
12375,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,Out-of-State Domestic,Female,Asian/Pacific Islander,2
12376,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,Out-of-State Domestic,Female,Underrepresented Minority,1
12377,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,Out-of-State Domestic,Female,White/Other,1
12378,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Freshman,Out-of-State Domestic,Male,Asian/Pacific Islander,3
12379,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Transfer,CA Resident,Decline to State,White/Other,1
12380,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Transfer,CA Resident,Female,Asian/Pacific Islander,3
12381,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Transfer,CA Resident,Male,Asian/Pacific Islander,1
12382,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Transfer,CA Resident,Male,Underrepresented Minority,2
12383,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Transfer,International,Female,International,1
12384,2016-17,Bachelor,Bachelor of Science,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,Microbial Biology,Microbial Bio,1,Transfer,International,Male,International,1
12385,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,CA Resident,Female,Asian/Pacific Islander,62
12386,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,CA Resident,Female,Underrepresented Minority,13
12387,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,CA Resident,Female,White/Other,30
12388,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,CA Resident,Male,Asian/Pacific Islander,47
12389,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,CA Resident,Male,Underrepresented Minority,20
12390,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,CA Resident,Male,White/Other,40
12391,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,International,Female,International,18
12392,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,International,Male,International,23
12393,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,Out-of-State Domestic,Female,Asian/Pacific Islander,18
12394,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,Out-of-State Domestic,Female,Underrepresented Minority,2
12395,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,Out-of-State Domestic,Female,White/Other,2
12396,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,Out-of-State Domestic,Male,Asian/Pacific Islander,10
12397,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Freshman,Out-of-State Domestic,Male,White/Other,6
12398,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,CA Resident,Female,Asian/Pacific Islander,11
12399,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,CA Resident,Female,Underrepresented Minority,6
12400,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,CA Resident,Female,White/Other,14
12401,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,CA Resident,Male,Asian/Pacific Islander,17
12402,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,CA Resident,Male,Underrepresented Minority,13
12403,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,CA Resident,Male,White/Other,15
12404,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,International,Female,International,8
12405,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,International,Male,International,13
12406,2016-17,Bachelor,Bachelor of Science,Haas School of Business,Haas School of Business,Business,Business Administration,Bus Adm,0,Transfer,Out-of-State Domestic,Female,Asian/Pacific Islander,1
12407,2016-17,Doctoral,Doctor of Education,Grad School of Education,Grad School of Education,Education,Education,Education,0,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12408,2016-17,Doctoral,Doctor of Education,Grad School of Education,Grad School of Education,Education,Education,Education,0,Graduate,CA Resident,Female,Underrepresented Minority,3
12409,2016-17,Doctoral,Doctor of Education,Grad School of Education,Grad School of Education,Education,Education,Education,0,Graduate,CA Resident,Female,White/Other,2
12410,2016-17,Doctoral,Doctor of Education,Grad School of Education,Grad School of Education,Education,Education,Education,0,Graduate,CA Resident,Male,Underrepresented Minority,2
12411,2016-17,Doctoral,Doctor of Education,Grad School of Education,Grad School of Education,Education,Education,Education,0,Graduate,CA Resident,Male,White/Other,2
12412,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,CA Resident,Female,Underrepresented Minority,3
12413,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,CA Resident,Female,White/Other,8
12414,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,CA Resident,Male,White/Other,8
12415,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,International,Female,International,2
12416,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,International,Male,International,3
12417,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,CA Resident,Female,Asian/Pacific Islander,6
12418,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,CA Resident,Female,Underrepresented Minority,5
12419,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,CA Resident,Female,White/Other,10
12420,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,CA Resident,Male,Asian/Pacific Islander,4
12421,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,CA Resident,Male,White/Other,42
12422,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,International,Female,International,5
12423,2016-17,Doctoral,Doctor of Philosophy,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,International,Male,International,5
12424,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Applied Sci & Tech Grad Grp,Applied Science & Tech,Applied Sci & Tech,1,Graduate,CA Resident,Female,White/Other,3
12425,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Applied Sci & Tech Grad Grp,Applied Science & Tech,Applied Sci & Tech,1,Graduate,International,Male,International,2
12426,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Female,White/Other,5
12427,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Male,Asian/Pacific Islander,1
12428,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Male,Underrepresented Minority,2
12429,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Male,White/Other,6
12430,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,International,Female,International,2
12431,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,International,Male,International,11
12432,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,CA Resident,Female,White/Other,2
12433,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,CA Resident,Male,Underrepresented Minority,4
12434,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,CA Resident,Male,White/Other,10
12435,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,International,Female,International,2
12436,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,International,Male,International,8
12437,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,Out-of-State Domestic,Male,Asian/Pacific Islander,2
12438,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,Out-of-State Domestic,Male,White/Other,1
12439,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci,El Eng & CS,1,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12440,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci,El Eng & CS,1,Graduate,CA Resident,Female,White/Other,3
12441,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci,El Eng & CS,1,Graduate,CA Resident,Male,Asian/Pacific Islander,7
12442,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci,El Eng & CS,1,Graduate,CA Resident,Male,Underrepresented Minority,2
12443,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci,El Eng & CS,1,Graduate,CA Resident,Male,White/Other,7
12444,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci,El Eng & CS,1,Graduate,International,Female,International,5
12445,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci,El Eng & CS,1,Graduate,International,Male,International,13
12446,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci,El Eng & CS,1,Graduate,Out-of-State Domestic,Female,White/Other,1
12447,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch,Ind Eng & Ops Rsch,1,Graduate,CA Resident,Male,White/Other,1
12448,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch,Ind Eng & Ops Rsch,1,Graduate,International,Male,International,1
12449,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng,Mat Sci & Eng,1,Graduate,CA Resident,Female,Asian/Pacific Islander,2
12450,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng,Mat Sci & Eng,1,Graduate,CA Resident,Female,White/Other,1
12451,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng,Mat Sci & Eng,1,Graduate,CA Resident,Male,Asian/Pacific Islander,2
12452,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng,Mat Sci & Eng,1,Graduate,CA Resident,Male,Underrepresented Minority,2
12453,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng,Mat Sci & Eng,1,Graduate,CA Resident,Male,White/Other,3
12454,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng,Mat Sci & Eng,1,Graduate,International,Male,International,4
12455,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering,Mech Eng,1,Graduate,CA Resident,Female,Asian/Pacific Islander,3
12456,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering,Mech Eng,1,Graduate,CA Resident,Female,Underrepresented Minority,1
12457,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering,Mech Eng,1,Graduate,CA Resident,Female,White/Other,1
12458,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering,Mech Eng,1,Graduate,CA Resident,Male,Asian/Pacific Islander,3
12459,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering,Mech Eng,1,Graduate,CA Resident,Male,Underrepresented Minority,1
12460,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering,Mech Eng,1,Graduate,CA Resident,Male,White/Other,14
12461,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering,Mech Eng,1,Graduate,International,Female,International,6
12462,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering,Mech Eng,1,Graduate,International,Male,International,16
12463,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering,Nuclear Eng,1,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12464,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering,Nuclear Eng,1,Graduate,CA Resident,Female,Underrepresented Minority,1
12465,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering,Nuclear Eng,1,Graduate,CA Resident,Female,White/Other,4
12466,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering,Nuclear Eng,1,Graduate,CA Resident,Male,White/Other,8
12467,2016-17,Doctoral,Doctor of Philosophy,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering,Nuclear Eng,1,Graduate,International,Male,International,3
12468,2016-17,Doctoral,Doctor of Philosophy,Clg of Environmental Design,Clg of Environmental Design,Architecture,Architecture,Architecture,0,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12469,2016-17,Doctoral,Doctor of Philosophy,Clg of Environmental Design,Clg of Environmental Design,Architecture,Architecture,Architecture,0,Graduate,CA Resident,Female,White/Other,2
12470,2016-17,Doctoral,Doctor of Philosophy,Clg of Environmental Design,Clg of Environmental Design,Architecture,Architecture,Architecture,0,Graduate,International,Female,International,1
12471,2016-17,Doctoral,Doctor of Philosophy,Clg of Environmental Design,Clg of Environmental Design,City & Regional Planning,City & Regional Planning,City & Regional Planning,0,Graduate,CA Resident,Female,White/Other,5
12472,2016-17,Doctoral,Doctor of Philosophy,Clg of Environmental Design,Clg of Environmental Design,City & Regional Planning,City & Regional Planning,City & Regional Planning,0,Graduate,CA Resident,Male,Underrepresented Minority,1
12473,2016-17,Doctoral,Doctor of Philosophy,Clg of Environmental Design,Clg of Environmental Design,City & Regional Planning,City & Regional Planning,City & Regional Planning,0,Graduate,CA Resident,Male,White/Other,1
12474,2016-17,Doctoral,Doctor of Philosophy,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,Landscape Arch & Env Plan,Landscape Arch & Env Plan,1,Graduate,International,Male,International,1
12475,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Anc Hist Med Arc Grad Grp,Anc Hist & Medit Archae,Anc Hist & Med Archae,0,Graduate,CA Resident,Male,White/Other,1
12476,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Buddhist Studies Grad Grp,Buddhist Studies,Buddhist St,0,Graduate,CA Resident,Male,White/Other,1
12477,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Archaeology,Classical Archae,0,Graduate,International,Male,International,1
12478,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Graduate,CA Resident,Female,Asian/Pacific Islander,2
12479,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Graduate,CA Resident,Female,White/Other,5
12480,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Graduate,CA Resident,Male,White/Other,1
12481,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Graduate,CA Resident,Female,White/Other,1
12482,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Graduate,CA Resident,Female,White/Other,1
12483,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Graduate,CA Resident,Female,Asian/Pacific Islander,3
12484,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Graduate,CA Resident,Female,Underrepresented Minority,1
12485,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Graduate,CA Resident,Female,White/Other,4
12486,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Graduate,CA Resident,Male,Underrepresented Minority,2
12487,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Graduate,CA Resident,Male,White/Other,5
12488,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Graduate,Out-of-State Domestic,Female,Asian/Pacific Islander,1
12489,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Graduate,Out-of-State Domestic,Female,White/Other,1
12490,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Film and Media,Film and Media,Film & Media,0,Graduate,CA Resident,Female,White/Other,1
12491,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Film and Media,Film and Media,Film & Media,0,Graduate,CA Resident,Male,Underrepresented Minority,1
12492,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,French,French,French,0,Graduate,CA Resident,Female,White/Other,2
12493,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,French,French,French,0,Graduate,CA Resident,Male,White/Other,1
12494,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,German,German,German,0,Graduate,CA Resident,Female,Underrepresented Minority,2
12495,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,German,German,German,0,Graduate,CA Resident,Male,White/Other,2
12496,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,History of Art,History of Art,Hist Art,0,Graduate,CA Resident,Female,White/Other,2
12497,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,History of Art,History of Art,Hist Art,0,Graduate,CA Resident,Male,Asian/Pacific Islander,1
12498,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,History of Art,History of Art,Hist Art,0,Graduate,CA Resident,Male,White/Other,1
12499,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Italian Studies,Italian Studies,Italian St,0,Graduate,International,Female,International,1
12500,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Music,Music,Music,0,Graduate,CA Resident,Female,White/Other,3
12501,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Music,Music,Music,0,Graduate,International,Male,International,1
12502,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Music,Music,Music,0,Graduate,Out-of-State Domestic,Male,White/Other,1
12503,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Performance Studies Grad Grp,Performance Studies,Performance St,0,Graduate,CA Resident,Female,White/Other,4
12504,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Performance Studies Grad Grp,Performance Studies,Performance St,0,Graduate,CA Resident,Male,Asian/Pacific Islander,1
12505,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Performance Studies Grad Grp,Performance Studies,Performance St,0,Graduate,CA Resident,Male,White/Other,1
12506,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Performance Studies Grad Grp,Performance Studies,Performance St,0,Graduate,International,Female,International,1
12507,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Philosophy,Philosophy,Philosophy,0,Graduate,International,Male,International,1
12508,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Rhetoric,Rhetoric,Rhetoric,0,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12509,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Rhetoric,Rhetoric,Rhetoric,0,Graduate,CA Resident,Female,Underrepresented Minority,1
